,Run,Run start,Run end,"Run length (y, m, d, s)",Run length (days),Control directory,Output directory,Output GiB,Restart directory,Restart GiB,Run by,Run completion date,Job Id,Failed jobs,Failed jobids,Queue,Service Units,Walltime Used (hr),SU per model year,Walltime (hr) per model year,Wait (hr) between runs,SU per calendar day,Model years per calendar day,Memory Used (Gb),NCPUs Used,MOM NCPUs,CICE NCPUs,Fraction of MOM runtime in oasis_recv,Max MOM wait for oasis_recv (s),Max CICE wait for coupler (s),Max CICE I/O time (s),MOM tile layout,CICE tile distribution,CICE block_size_x,CICE block_size_y,Timestep (s),MOM barotropic split,CICE dynamic split (ndtd),Git hash of run,Commit date,Git-tracked file changes,Git log messages,accessom2.nml -> accessom2_nml -> ice_ocean_timestep,ice/cice_in.nml -> setup_nml -> istep0
,152,1988-01-01T00:00:00,1989-01-01T00:00:00,"[1, 0, 0, 0]",366.0,/home/156/aek156/payu/param_ensemble/access-om2/1deg_jra55_iaf_ensemble_turning_angle_24,/g/data/jk72/aek156/param_ensemble/outputs/1deg_jra55_iaf_ensemble_turning_angle_24/output152,4.447,,,Andrew Kiss,2021-02-26T13:17:44,18153473,0,[],normalbw,94.59,0.30027777777777775,94.39616803278689,0.2996624544626594,3.0986111111111114,667.9123896698268,7.075630331072748,192.54000000003725,252,216,24,0.181,188.881756,193.47,199.77,"[16, 15]",cartesian,15,300,5400,80,1,07cc55eeb9bff5f67c31724b770848bbed5fe6b4,2021-02-26 13:00:01 +1100,manifests/restart.yaml,['2021-02-26 13:00:01: Run 152'],5400,5326080
,153,1989-01-01T00:00:00,1990-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/156/aek156/payu/param_ensemble/access-om2/1deg_jra55_iaf_ensemble_turning_angle_24,/g/data/jk72/aek156/param_ensemble/outputs/1deg_jra55_iaf_ensemble_turning_angle_24/output153,4.443,,,Andrew Kiss,2021-02-26T14:12:28,18160791,0,[],normalbw,92.84,0.2947222222222222,92.9035890410959,0.29492408675799087,0.6175,2442.5627283800245,26.291371017965268,192.49000000022352,252,216,24,0.164,167.977002,199.8,179.78,"[16, 15]",cartesian,15,300,5400,80,1,112f6ba96f10e6d235c28f18ff33ecc7d7e0f0c9,2021-02-26 13:55:05 +1100,manifests/restart.yaml,['2021-02-26 13:55:05: Run 153'],5400,5361120
,154,1990-01-01T00:00:00,1991-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/156/aek156/payu/param_ensemble/access-om2/1deg_jra55_iaf_ensemble_turning_angle_24,/g/data/jk72/aek156/param_ensemble/outputs/1deg_jra55_iaf_ensemble_turning_angle_24/output154,4.438,,,Andrew Kiss,2021-02-26T15:08:37,18163728,0,[],normalbw,96.78,0.30722222222222223,96.84628767123287,0.3074326484018265,0.628611111111111,2481.9804096170974,25.628038712673778,192.44000000040978,252,216,24,0.2,212.592604,199.14,224.17,"[16, 15]",cartesian,15,300,5400,80,1,2a0b2100c065572e7002a1734c41ccb0614ccebf,2021-02-26 14:50:32 +1100,manifests/restart.yaml,['2021-02-26 14:50:31: Run 154'],5400,5396160
,155,1991-01-01T00:00:00,1992-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/156/aek156/payu/param_ensemble/access-om2/1deg_jra55_iaf_ensemble_turning_angle_24,/g/data/jk72/aek156/param_ensemble/outputs/1deg_jra55_iaf_ensemble_turning_angle_24/output155,4.438,,,Andrew Kiss,2021-02-26T16:04:06,18166632,0,[],normalbw,92.4,0.29333333333333333,92.46328767123288,0.29353424657534244,0.6313888888888889,2398.1255632322022,25.93597549504294,192.54999999981374,252,216,24,0.163,165.376518,194.08,176.29,"[16, 15]",cartesian,15,300,5400,80,1,ed03f34823beff088341730efd26de112eb86733,2021-02-26 15:46:42 +1100,manifests/restart.yaml,['2021-02-26 15:46:42: Run 155'],5400,5431200
,156,1992-01-01T00:00:00,1993-01-01T00:00:00,"[1, 0, 0, 0]",366.0,/home/156/aek156/payu/param_ensemble/access-om2/1deg_jra55_iaf_ensemble_turning_angle_24,/g/data/jk72/aek156/param_ensemble/outputs/1deg_jra55_iaf_ensemble_turning_angle_24/output156,4.45,,,Andrew Kiss,2021-02-26T16:46:30,18169747,0,[],normalbw,92.22,0.2927777777777778,92.03102459016394,0.29217782331511843,0.41388888888888886,3132.0,34.032001859672235,192.40000000037253,252,216,24,0.146,145.956076,200.65,157.21,"[16, 15]",cartesian,15,300,5400,80,1,bfe675e7d0bcead471e02f8a505ebbbd0159c1eb,2021-02-26 16:29:08 +1100,manifests/restart.yaml,['2021-02-26 16:29:08: Run 156'],5400,5466240
,157,1993-01-01T00:00:00,1994-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/156/aek156/payu/param_ensemble/access-om2/1deg_jra55_iaf_ensemble_turning_angle_24,/g/data/jk72/aek156/param_ensemble/outputs/1deg_jra55_iaf_ensemble_turning_angle_24/output157,4.44,,,Andrew Kiss,2021-02-26T17:23:20,18172394,0,[],normalbw,93.28,0.2961111111111111,93.3438904109589,0.29631392694063924,0.3177777777777778,3646.7837104072396,39.068263539818076,192.38999999966472,252,216,24,0.174,178.414296,200.29,189.88,"[16, 15]",cartesian,15,300,5400,80,1,92f44904da01fe812e318f51b88644367b7f23cd,2021-02-26 17:05:54 +1100,manifests/restart.yaml,['2021-02-26 17:05:54: Run 157'],5400,5501280
,158,1994-01-01T00:00:00,1995-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/156/aek156/payu/param_ensemble/access-om2/1deg_jra55_iaf_ensemble_turning_angle_24,/g/data/jk72/aek156/param_ensemble/outputs/1deg_jra55_iaf_ensemble_turning_angle_24/output158,4.44,,,Andrew Kiss,2021-02-26T18:03:10,18174072,0,[],normalbw,93.71,0.2975,93.77418493150684,0.29770376712328767,0.3663888888888889,3387.675313807531,36.12588385899495,198.75999999977648,252,216,24,0.167,172.046,199.61,181.13,"[16, 15]",cartesian,15,300,5400,80,1,cf02b4847721327359ceec17bc1b78aac88be322,2021-02-26 17:45:39 +1100,manifests/restart.yaml,['2021-02-26 17:45:39: Run 158'],5400,5536320
,159,1995-01-01T00:00:00,1996-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/156/aek156/payu/param_ensemble/access-om2/1deg_jra55_iaf_ensemble_turning_angle_24,/g/data/jk72/aek156/param_ensemble/outputs/1deg_jra55_iaf_ensemble_turning_angle_24/output159,4.435,,,Andrew Kiss,2021-02-26T18:39:48,18175534,0,[],normalbw,94.85,0.3011111111111111,94.91496575342465,0.3013173515981735,0.3094444444444444,3728.4076433121018,39.28155706232846,192.28000000026077,252,216,24,0.183,190.622154,199.44,203.21,"[16, 15]",cartesian,15,300,5400,80,1,dc79cd85a0c0dae7c9aa363edbb9c720f9c1d8cc,2021-02-26 18:21:57 +1100,manifests/restart.yaml,['2021-02-26 18:21:57: Run 159'],5400,5571360
,160,1996-01-01T00:00:00,1997-01-01T00:00:00,"[1, 0, 0, 0]",366.0,/home/156/aek156/payu/param_ensemble/access-om2/1deg_jra55_iaf_ensemble_turning_angle_24,/g/data/jk72/aek156/param_ensemble/outputs/1deg_jra55_iaf_ensemble_turning_angle_24/output160,4.444,,,Andrew Kiss,2021-02-26T19:16:19,18176766,0,[],normalbw,93.45,0.2966666666666667,93.25850409836066,0.29605874316939895,0.3119444444444444,3685.111821086262,39.515021785032474,192.75999999977648,252,216,24,0.166,169.41889,191.27,180.32,"[16, 15]",cartesian,15,300,5400,80,1,3cb624b73b1c6c8edb82e528afb499efe3916aa5,2021-02-26 18:58:50 +1100,manifests/restart.yaml,['2021-02-26 18:58:50: Run 160'],5400,5606400
,161,1997-01-01T00:00:00,1998-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/156/aek156/payu/param_ensemble/access-om2/1deg_jra55_iaf_ensemble_turning_angle_24,/g/data/jk72/aek156/param_ensemble/outputs/1deg_jra55_iaf_ensemble_turning_angle_24/output161,4.441,/g/data/jk72/aek156/param_ensemble/outputs/1deg_jra55_iaf_ensemble_turning_angle_24/restart161,1.355,Andrew Kiss,2021-02-26T19:55:10,18178242,0,[],normalbw,90.74,0.28805555555555556,90.8021506849315,0.2882528538812785,0.3594444444444444,3363.335907335907,37.04026701973314,192.50999999977648,252,216,24,0.154,153.995139,194.36,159.23,"[16, 15]",cartesian,15,300,5400,80,1,3ec3be68c54c5e7cefe7bd3d57879a65051ac990,2021-02-26 19:38:11 +1100,manifests/restart.yaml,['2021-02-26 19:38:10: Run 161'],5400,5641440
